"id","code","name","level_id","parent_id","path"
51900,NULL,"Kyangoo",5,338,"1.15.68.338."
51901,NULL,"Kyangono",5,336,"1.15.68.336."
51902,NULL,"Kyangala",5,369,"1.15.74.369."
51903,NULL,"Kyangali",5,357,"1.15.72.357."
51904,NULL,"Kyangamwe",5,365,"1.15.74.365."
51905,NULL,"Kyangande",5,350,"1.15.71.350."
51906,NULL,"Kyangande",5,356,"1.15.72.356."
51907,NULL,"Kyanganga",5,337,"1.15.68.337."
51908,NULL,"Kyangati",5,343,"1.15.69.343."
51909,NULL,"Kyangeli",5,348,"1.15.70.348."
51910,NULL,"Kyangeni",5,359,"1.15.73.359."
51911,NULL,"Kyangesu",5,351,"1.15.71.351."
51912,NULL,"Kyangi",5,343,"1.15.69.343."
51913,NULL,"Kyangima",5,331,"1.15.67.331."
51914,NULL,"Kyangini",5,334,"1.15.67.334."
51915,NULL,"Kyangite",5,351,"1.15.71.351."
51916,NULL,"Kyangiu",5,361,"1.15.73.361."
51917,NULL,"Kyangombe",5,369,"1.15.74.369."
51918,NULL,"Kyangomo",5,348,"1.15.70.348."
51919,NULL,"Kyanika",5,340,"1.15.69.340."
51920,NULL,"Kyanika",5,350,"1.15.71.350."
51921,NULL,"Kyanika",5,360,"1.15.73.360."
51922,NULL,"Kyanika",5,366,"1.15.74.366."
51923,NULL,"Kyathumbi",5,346,"1.15.70.346."
51924,NULL,"Kyatuka",5,338,"1.15.68.338."
51925,NULL,"Kyatulu",5,369,"1.15.74.369."
51926,NULL,"Kyatune",5,353,"1.15.71.353."
51927,NULL,"Kyatune",5,350,"1.15.71.350."
51928,NULL,"Kyatune",5,357,"1.15.72.357."
51929,NULL,"Kyatune",5,365,"1.15.74.365."
51930,NULL,"Kyau",5,344,"1.15.69.344."
51931,NULL,"Kyauni",5,367,"1.15.74.367."
51932,NULL,"Kyausini",5,368,"1.15.74.368."
51933,NULL,"Kyavia",5,350,"1.15.71.350."
51934,NULL,"Kyavwia",5,350,"1.15.71.350."
51935,NULL,"Kyavyua",5,361,"1.15.73.361."
51936,NULL,"Kyavyuka",5,360,"1.15.73.360."
51937,NULL,"Kyawia",5,350,"1.15.71.350."
51938,NULL,"Kyawia",5,354,"1.15.72.354."
51939,NULL,"Kyayongo",5,354,"1.15.72.354."
51940,NULL,"Kyathumbi",5,337,"1.15.68.337."
51941,NULL,"Kyemanda",5,354,"1.15.72.354."
51942,NULL,"Kyathani",5,346,"1.15.70.346."
51943,NULL,"Kyasioni",5,347,"1.15.70.347."
51944,NULL,"Kyanundu",5,340,"1.15.69.340."
51945,NULL,"Kyanundu",5,344,"1.15.69.344."
51946,NULL,"Kyanyaa A",5,369,"1.15.74.369."
51947,NULL,"Kyanyaa B",5,369,"1.15.74.369."
51948,NULL,"Kyanzedu",5,342,"1.15.69.342."
51949,NULL,"Kyanzoa",5,366,"1.15.74.366."
51950,NULL,"Kyanzooko",5,339,"1.15.68.339."
51951,NULL,"Kyanzou",5,334,"1.15.67.334."
51952,NULL,"Kyanzou",5,357,"1.15.72.357."
51953,NULL,"Kyanzou",5,363,"1.15.73.363."
51954,NULL,"Kyanzue",5,333,"1.15.67.333."
51955,NULL,"Kyanzue",5,342,"1.15.69.342."
51956,NULL,"Kyanzuku",5,354,"1.15.72.354."
51957,NULL,"Kyaoni",5,334,"1.15.67.334."
51958,NULL,"Kyaoni",5,362,"1.15.73.362."
51959,NULL,"Kyaoni",5,370,"1.15.74.370."
51960,NULL,"Kyasio",5,366,"1.15.74.366."
51961,NULL,"Kyathambu",5,336,"1.15.68.336."
51962,NULL,"Lowoiangitukoi",5,620,"1.23.124.620."
51963,NULL,"Kyuso Market A",5,332,"1.15.67.332."
51964,NULL,"Kyuso Market C",5,332,"1.15.67.332."
51965,NULL,"Lobulono",5,615,"1.23.123.615."
51966,NULL,"Lobur",5,613,"1.23.123.613."
51967,NULL,"Lobur 1",5,613,"1.23.123.613."
51968,NULL,"Lobur-alokaman",5,630,"1.23.126.630."
51969,NULL,"Loburang’a",5,617,"1.23.124.617."
51970,NULL,"Loburarengan",5,637,"1.23.127.637."
51971,NULL,"Loburet",5,618,"1.23.124.618."
51972,NULL,"Lobonio",5,615,"1.23.123.615."
51973,NULL,"Loburpus",5,614,"1.23.123.614."
51974,NULL,"Locharakwan",5,624,"1.23.125.624."
51975,NULL,"Locharesekon",5,628,"1.23.125.628."
51976,NULL,"Lochelel",5,617,"1.23.124.617."
51977,NULL,"Locher ang'isekona",5,629,"1.23.126.629."
51978,NULL,"Locher arengan",5,637,"1.23.127.637."
51979,NULL,"Locher- akolong",5,620,"1.23.124.620."
51980,NULL,"Locher-apua",5,618,"1.23.124.618."
51981,NULL,"Lobuur ang'ikaala",5,631,"1.23.126.631."
51982,NULL,"Lobole",5,631,"1.23.126.631."
51983,NULL,"Lobokoro",5,640,"1.23.128.640."
51984,NULL,"Lobokikeny",5,613,"1.23.123.613."
51985,NULL,"Linemoja",5,628,"1.23.125.628."
51986,NULL,"Linemoja a",5,640,"1.23.128.640."
51987,NULL,"Linemoja b",5,640,"1.23.128.640."
51988,NULL,"Lingithia",5,369,"1.15.74.369."
51989,NULL,"Lingwa",5,370,"1.15.74.370."
51990,NULL,"Liobe",5,1223,"1.43.245.1223."
51991,NULL,"Litare Beach",5,1253,"1.43.251.1253."
51992,NULL,"Liwan centre",5,613,"1.23.123.613."
51993,NULL,"Loalany",5,612,"1.23.123.612."
51994,NULL,"Lobanga",5,618,"1.23.124.618."
51995,NULL,"Lobei",5,615,"1.23.123.615."
51996,NULL,"Lobei",5,628,"1.23.125.628."
51997,NULL,"Lobei center",5,629,"1.23.126.629."
51998,NULL,"Lobereta",5,629,"1.23.126.629."
51999,NULL,"Lobereta",5,624,"1.23.125.624."
52000,NULL,"Lobobonyia",5,615,"1.23.123.615."
52001,NULL,"Lobokat",5,617,"1.23.124.617."
52002,NULL,"Locher-epeta",5,614,"1.23.123.614."
52003,NULL,"Locher-epie",5,617,"1.23.124.617."
52004,NULL,"Locher-ikeny",5,630,"1.23.126.630."
52005,NULL,"Locher-rengan",5,640,"1.23.128.640."
"52006",NULL,"Lochoralomala","5","632","1.23.126.632."
"52007",NULL,"Lochoredapal","5","620","1.23.124.620."
"52008",NULL,"Lochoredome","5","631","1.23.126.631."
"52009",NULL,"Lochoredome","5","624","1.23.125.624."
"52010",NULL,"Lochoredome","5","636","1.23.127.636."
"52011",NULL,"Lochoredome","5","617","1.23.124.617."
"52012",NULL,"Lochoreedome","5","637","1.23.127.637."
"52013",NULL,"Lochorekuyen","5","631","1.23.126.631."
"52014",NULL,"Lochoremeyan","5","631","1.23.126.631."
"52015",NULL,"Lochoremeyen","5","617","1.23.124.617."
"52016",NULL,"Lochoresekon","5","630","1.23.126.630."
"52017",NULL,"Lochorotome","5","613","1.23.123.613."
"52018",NULL,"Lochuga","5","626","1.23.125.626."
"52019",NULL,"Lochumpa","5","638","1.23.128.638."
"52020",NULL,"Lochurchur","5","633","1.23.127.633."
"52021",NULL,"Lochwa arengan","5","625","1.23.125.625."
"52022",NULL,"Lochwaa","5","630","1.23.126.630."
"52023",NULL,"Lochoraikeny","5","625","1.23.125.625."
"52024",NULL,"Line moja c","5","640","1.23.128.640."
"52025",NULL,"Lochoraberu","5","630","1.23.126.630."
"52026",NULL,"Lochor-ereng","5","620","1.23.124.620."
"52027",NULL,"Locherakwan","5","624","1.23.125.624."
"52028",NULL,"Locherang'ikiliok","5","630","1.23.126.630."
"52029",NULL,"Lochere-akwaan","5","624","1.23.125.624."
"52030",NULL,"Locherekan","5","619","1.23.124.619."
"52031",NULL,"Locherelim","5","637","1.23.127.637."
"52032",NULL,"Lochereng","5","620","1.23.124.620."
"52033",NULL,"Lochilamuya","5","614","1.23.123.614."
"52034",NULL,"Lochilet","5","625","1.23.125.625."
"52035",NULL,"Lochileta","5","621","1.23.124.621."
"52036",NULL,"Lochipkori","5","635","1.23.127.635."
"52037",NULL,"Lochipua","5","611","1.23.123.611."
"52038",NULL,"Lochodo","5","630","1.23.126.630."
"52039",NULL,"Lochoesekon","5","631","1.23.126.631."
"52040",NULL,"Lochor aberu","5","631","1.23.126.631."
"52041",NULL,"Lochor elim","5","629","1.23.126.629."
"52042",NULL,"Lochor esekon","5","629","1.23.126.629."
"52043",NULL,"Lochor-ang'ikalalio","5","632","1.23.126.632."
"52044",NULL,"Lochora'ngitetelei","5","619","1.23.124.619."
"52045",NULL,"Kyuso Market B","5","332","1.15.67.332."
"52046",NULL,"Line moja","5","633","1.23.127.633."
"52047",NULL,"Line moja","5","639","1.23.128.639."
"52048",NULL,"Lala B","5","1243","1.43.249.1243."
"52049",NULL,"Lala Lower","5","1242","1.43.249.1242."
"52050",NULL,"Lala Upper","5","1242","1.43.249.1242."
"52051",NULL,"Lamuyuni","5","362","1.15.73.362."
"52052",NULL,"Landa Nyadundo","5","1239","1.43.248.1239."
"52053",NULL,"Landani","5","334","1.15.67.334."
"52054",NULL,"Landi","5","1238","1.43.248.1238."
"52055",NULL,"Lala A","5","1243","1.43.249.1243."
"52056",NULL,"Lando","5","1249","1.43.250.1249."
"52057",NULL,"Langi B","5","1250","1.43.250.1250."
"52058",NULL,"Langi C","5","1250","1.43.250.1250."
"52059",NULL,"Lango Orao A","5","1231","1.43.247.1231."
"52060",NULL,"Lango Orao B","5","1231","1.43.247.1231."
"52061",NULL,"Lawi","5","637","1.23.127.637."
"52062",NULL,"Legio","5","630","1.23.126.630."
"52063",NULL,"Legio","5","612","1.23.123.612."
"52064",NULL,"Langi A","5","1250","1.43.250.1250."
"52065",NULL,"Lakliech","5","1234","1.43.247.1234."
"52066",NULL,"Lake side","5","612","1.23.123.612."
"52067",NULL,"Laini moja c","5","634","1.23.127.634."
"52068",NULL,"Kyusyani","5","339","1.15.68.339."
"52069",NULL,"Kyusyani","5","350","1.15.71.350."
"52070",NULL,"Kyusyani","5","355","1.15.72.355."
"52071",NULL,"Kyuthani","5","366","1.15.74.366."
"52072",NULL,"Kyuthi","5","346","1.15.70.346."
"52073",NULL,"Kyuthini","5","354","1.15.72.354."
"52074",NULL,"Kyutuni","5","343","1.15.69.343."
"52075",NULL,"Kyuu","5","349","1.15.70.349."
"52076",NULL,"Kyuwu","5","363","1.15.73.363."
"52077",NULL,"Lain moja","5","633","1.23.127.633."
"52078",NULL,"Laini","5","350","1.15.71.350."
"52079",NULL,"Laini","5","365","1.15.74.365."
"52080",NULL,"Laini moja","5","640","1.23.128.640."
"52081",NULL,"Laini moja","5","633","1.23.127.633."
"52082",NULL,"Laini moja","5","635","1.23.127.635."
"52083",NULL,"Laini moja a","5","634","1.23.127.634."
"52084",NULL,"Laini moja b","5","634","1.23.127.634."
"52085",NULL,"Legio","5","616","1.23.123.616."
"52086",NULL,"Legio 1","5","617","1.23.124.617."
"52087",NULL,"Legio 2","5","617","1.23.124.617."
"52088",NULL,"Lego","5","626","1.23.125.626."
"52089",NULL,"Ligodho Riwa B","5","1246","1.43.250.1246."
"52090",NULL,"Ligongo","5","1245","1.43.250.1245."
"52091",NULL,"Ligongo","5","1257","1.43.252.1257."
"52092",NULL,"Likoni","5","332","1.15.67.332."
"52093",NULL,"Likoni","5","348","1.15.70.348."
"52094",NULL,"Likoni","5","353","1.15.71.353."
"52095",NULL,"Likoni","5","350","1.15.71.350."
"52096",NULL,"Likoni","5","351","1.15.71.351."
"52097",NULL,"Likoni","5","361","1.15.73.361."
"52098",NULL,"Likoni","5","370","1.15.74.370."
"52099",NULL,"Likoni","5","365","1.15.74.365."
"52100",NULL,"Likoni","5","369","1.15.74.369."
"52101",NULL,"Likote","5","340","1.15.69.340."
"52102",NULL,"Limbua","5","332","1.15.67.332."
"52103",NULL,"Line moja","5","632","1.23.126.632."
"52104",NULL,"Line moja","5","631","1.23.126.631."
"52105",NULL,"Line moja","5","630","1.23.126.630."
"52106",NULL,"Ligodho Riwa A","5","1246","1.43.250.1246."
"52107",NULL,"Line moja","5","612","1.23.123.612."
"52108",NULL,"Ligodho Kotiang","5","1246","1.43.250.1246."
"52109",NULL,"Ligodho Kobiero A","5","1246","1.43.250.1246."
"52110",NULL,"Lejio maria","5","627","1.23.125.627."
"52111",NULL,"Len","5","342","1.15.69.342."
"52112",NULL,"Levakoo","5","342","1.15.69.342."
"52113",NULL,"Levoni","5","342","1.15.69.342."
"52114",NULL,"Lianda Central","5","1253","1.43.251.1253."
"52115",NULL,"Lianda North","5","1253","1.43.251.1253."
"52116",NULL,"Lianda South","5","1253","1.43.251.1253."
"52117",NULL,"Lianda West","5","1253","1.43.251.1253."
"52118",NULL,"Liboro Angonga","5","1233","1.43.247.1233."
"52119",NULL,"Lichota","5","1251","1.43.250.1251."
"52120",NULL,"Lidha","5","1238","1.43.248.1238."
"52121",NULL,"Liengo","5","1229","1.43.246.1229."
"52122",NULL,"Liera","5","1236","1.43.247.1236."
"52123",NULL,"Lieta Alara","5","1242","1.43.249.1242."
"52124",NULL,"Lieta Boma","5","1242","1.43.249.1242."
"52125",NULL,"Lieta Kabunde","5","1242","1.43.249.1242."
"52126",NULL,"Ligega","5","1251","1.43.250.1251."
"52127",NULL,"Ligodho Kobiero B","5","1246","1.43.250.1246."
"52128",NULL,"Lowoidapal","5","637","1.23.127.637."
"52129",NULL,"Lowoiegole","5","630","1.23.126.630."
"52130",NULL,"Lowoiluk","5","615","1.23.123.615."
"52131",NULL,"Masangura","5","1259","1.43.252.1259."
"52132",NULL,"Masasini","5","334","1.15.67.334."
"52133",NULL,"Masasini","5","364","1.15.73.364."
"52134",NULL,"Masavi","5","342","1.15.69.342."
"52135",NULL,"Masawa","5","1259","1.43.252.1259."
"52136",NULL,"Maseesu","5","333","1.15.67.333."
"52137",NULL,"Maseje","5","1250","1.43.250.1250."
"52138",NULL,"Masamba","5","331","1.15.67.331."
"52139",NULL,"Maseki","5","332","1.15.67.332."
"52140",NULL,"Masengya","5","339","1.15.68.339."
"52141",NULL,"Maseuni","5","370","1.15.74.370."
"52142",NULL,"Maseveseveni","5","334","1.15.67.334."
"52143",NULL,"Masia","5","346","1.15.70.346."
"52144",NULL,"Masikalini","5","362","1.15.73.362."
"52145",NULL,"Masimba Aka A","5","347","1.15.70.347."
"52146",NULL,"Masimba Aka B","5","347","1.15.70.347."
"52147",NULL,"Masekini","5","369","1.15.74.369."
"52148",NULL,"Masakla B","5","1244","1.43.249.1244."
"52149",NULL,"Masakla A","5","1244","1.43.249.1244."
"52150",NULL,"Masaki","5","345","1.15.69.345."
"52151",NULL,"Market e","5","637","1.23.127.637."
"52152",NULL,"Market1","5","617","1.23.124.617."
"52153",NULL,"Market2","5","617","1.23.124.617."
"52154",NULL,"Maronge","5","1251","1.43.250.1251."
"52155",NULL,"Maroo A","5","1249","1.43.250.1249."
"52156",NULL,"Maroo B","5","1249","1.43.250.1249."
"52157",NULL,"Maru","5","334","1.15.67.334."
"52158",NULL,"Masaa","5","346","1.15.70.346."
"52159",NULL,"Masaa","5","361","1.15.73.361."
"52160",NULL,"Masaani","5","333","1.15.67.333."
"52161",NULL,"Masaani","5","336","1.15.68.336."
"52162",NULL,"Masaani","5","338","1.15.68.338."
"52163",NULL,"Masaani","5","356","1.15.72.356."
"52164",NULL,"Masaani","5","354","1.15.72.354."
"52165",NULL,"Masaini","5","353","1.15.71.353."
"52166",NULL,"Masaini","5","370","1.15.74.370."
"52167",NULL,"Masaka","5","1223","1.43.245.1223."
"52168",NULL,"Masimbaka","5","349","1.15.70.349."
"52169",NULL,"Masimbani","5","332","1.15.67.332."
"52170",NULL,"Masimbani","5","334","1.15.67.334."
"52171",NULL,"Masimbani","5","352","1.15.71.352."
"52172",NULL,"Masungu","5","359","1.15.73.359."
"52173",NULL,"Masunguni","5","354","1.15.72.354."
"52174",NULL,"Masuti","5","364","1.15.73.364."
"52175",NULL,"Masuu","5","365","1.15.74.365."
"52176",NULL,"Masyusya","5","365","1.15.74.365."
"52177",NULL,"Mataani","5","332","1.15.67.332."
"52178",NULL,"Mataani","5","351","1.15.71.351."
"52179",NULL,"Mataani","5","357","1.15.72.357."
"52180",NULL,"Matabore A","5","1228","1.43.246.1228."
"52181",NULL,"Matabore B","5","1228","1.43.246.1228."
"52182",NULL,"Mataka","5","332","1.15.67.332."
"52183",NULL,"Mataka","5","352","1.15.71.352."
"52184",NULL,"Matangi","5","359","1.15.73.359."
"52185",NULL,"Matangi","5","370","1.15.74.370."
"52186",NULL,"Matangini","5","370","1.15.74.370."
"52187",NULL,"Matangiririo","5","611","1.23.123.611."
"52188",NULL,"Matani","5","351","1.15.71.351."
"52189",NULL,"Masukanioni","5","333","1.15.67.333."
"52190",NULL,"Market d","5","637","1.23.127.637."
"52191",NULL,"Masoya","5","364","1.15.73.364."
"52192",NULL,"Masoo","5","365","1.15.74.365."
"52193",NULL,"Masimbani","5","364","1.15.73.364."
"52194",NULL,"Masimbini","5","350","1.15.71.350."
"52195",NULL,"Masina","5","1257","1.43.252.1257."
"52196",NULL,"Masinga","5","352","1.15.71.352."
"52197",NULL,"Masingani","5","339","1.15.68.339."
"52198",NULL,"Masisi","5","1252","1.43.251.1252."
"52199",NULL,"Masoa","5","364","1.15.73.364."
"52200",NULL,"Masogo","5","1225","1.43.245.1225."
"52201",NULL,"Masogo","5","1228","1.43.246.1228."
"52202",NULL,"Masogo","5","1244","1.43.249.1244."
"52203",NULL,"Masoka","5","350","1.15.71.350."
"52204",NULL,"Masoka","5","352","1.15.71.352."
"52205",NULL,"Masokani","5","345","1.15.69.345."
"52206",NULL,"Masoma","5","368","1.15.74.368."
"52207",NULL,"Masomani","5","356","1.15.72.356."
"52208",NULL,"Masomba","5","364","1.15.73.364."
"52209",NULL,"Masoo","5","370","1.15.74.370."
"52210",NULL,"Masooni","5","337","1.15.68.337."
"52211",NULL,"Matata","5","1225","1.43.245.1225."
"52212",NULL,"Market d","5","635","1.23.127.635."
"52213",NULL,"Market c","5","637","1.23.127.637."
"52214",NULL,"Manyonyi","5","1250","1.43.250.1250."
"52215",NULL,"Manyua","5","348","1.15.70.348."
"52216",NULL,"Manyuanda","5","1248","1.43.250.1248."
"52217",NULL,"Manyululu","5","367","1.15.74.367."
"52218",NULL,"Manyungu","5","340","1.15.69.340."
"52219",NULL,"Manyuru A","5","1248","1.43.250.1248."
"52220",NULL,"Manyuru B","5","1248","1.43.250.1248."
"52221",NULL,"Manyoleni","5","339","1.15.68.339."
"52222",NULL,"Manywanda","5","1232","1.43.247.1232."
"52223",NULL,"Manzee","5","365","1.15.74.365."
"52224",NULL,"Manzietumo","5","349","1.15.70.349."
"52225",NULL,"Manzinga","5","334","1.15.67.334."
"52226",NULL,"Manzini","5","351","1.15.71.351."
"52227",NULL,"Manzini","5","361","1.15.73.361."
"52228",NULL,"Manzolo","5","332","1.15.67.332."
"52229",NULL,"Manzui","5","334","1.15.67.334."
"52230",NULL,"Manywanda","5","1251","1.43.250.1251."
"52231",NULL,"Manyenyoni Upper","5","355","1.15.72.355."
"52232",NULL,"Manyenyoni Lower","5","355","1.15.72.355."
"52233",NULL,"Manyenyoni","5","360","1.15.73.360."
"52234",NULL,"Mangui","5","333","1.15.67.333."
"52235",NULL,"Mangula","5","1248","1.43.250.1248."
"52236",NULL,"Mangulu","5","334","1.15.67.334."
"52237",NULL,"Mangulu","5","357","1.15.72.357."
"52238",NULL,"Mangunguthe","5","347","1.15.70.347."
"52239",NULL,"Mangunguu","5","339","1.15.68.339."
"52240",NULL,"Manguu","5","331","1.15.67.331."
"52241",NULL,"Manguu","5","350","1.15.71.350."
"52242",NULL,"Manguva","5","337","1.15.68.337."
"52243",NULL,"Manondoni","5","363","1.15.73.363."
"52244",NULL,"Manooni","5","357","1.15.72.357."
"52245",NULL,"Manooni","5","362","1.15.73.362."
"52246",NULL,"Manooni","5","359","1.15.73.359."
"52247",NULL,"Manooni","5","365","1.15.74.365."
"52248",NULL,"Manyengo","5","355","1.15.72.355."
"52249",NULL,"Manyengo Lower","5","355","1.15.72.355."
"52250",NULL,"Manyengo Upper","5","355","1.15.72.355."
"52251",NULL,"Manzui","5","342","1.15.69.342."
"52252",NULL,"Manzuva","5","332","1.15.67.332."
"52253",NULL,"Manzyundu","5","332","1.15.67.332."
"52254",NULL,"Maomokeani","5","370","1.15.74.370."
"52255",NULL,"Mariwa","5","1246","1.43.250.1246."
"52256",NULL,"Mariwa","5","1256","1.43.251.1256."
"52257",NULL,"Mariwa A","5","1246","1.43.250.1246."
"52258",NULL,"Mariwa B","5","1246","1.43.250.1246."
"52259",NULL,"Market","5","347","1.15.70.347."
"52260",NULL,"Market","5","348","1.15.70.348."
"52261",NULL,"Market","5","357","1.15.72.357."
"52262",NULL,"Market","5","628","1.23.125.628."
"52263",NULL,"Market","5","626","1.23.125.626."
"52264",NULL,"Market E","5","332","1.15.67.332."
"52265",NULL,"Market W","5","332","1.15.67.332."
"52266",NULL,"Market a","5","635","1.23.127.635."
"52267",NULL,"Market a","5","637","1.23.127.637."
"52268",NULL,"Market a&b","5","621","1.23.124.621."
"52269",NULL,"Market b","5","635","1.23.127.635."
"52270",NULL,"Market b","5","637","1.23.127.637."
"52271",NULL,"Market c","5","635","1.23.127.635."
"52272",NULL,"Mariwa","5","1240","1.43.248.1240."
"52273",NULL,"Market center","5","634","1.23.127.634."
"52274",NULL,"Mariwa","5","1239","1.43.248.1239."
"52275",NULL,"Marisi","5","332","1.15.67.332."
"52276",NULL,"Maongoa","5","345","1.15.69.345."
"52277",NULL,"Mapambano","5","366","1.15.74.366."
"52278",NULL,"Maram A","5","1248","1.43.250.1248."
"52279",NULL,"Maram B","5","1248","1.43.250.1248."
"52280",NULL,"Maranatha","5","357","1.15.72.357."
"52281",NULL,"Maranga","5","1248","1.43.250.1248."
"52282",NULL,"Maranyona A","5","1246","1.43.250.1246."
"52283",NULL,"Maranyona B","5","1246","1.43.250.1246."
"52284",NULL,"Marera","5","1250","1.43.250.1250."
"52285",NULL,"Marera A","5","1238","1.43.248.1238."
"52286",NULL,"Marera B","5","1238","1.43.248.1238."
"52287",NULL,"Marikiti Market","5","355","1.15.72.355."
"52288",NULL,"Marindi","5","1244","1.43.249.1244."
"52289",NULL,"Mariri","5","335","1.15.67.335."
"52290",NULL,"Mariri","5","1249","1.43.250.1249."
"52291",NULL,"Mariri A","5","1248","1.43.250.1248."
"52292",NULL,"Mariri B","5","1248","1.43.250.1248."
"52293",NULL,"Mariwa","5","1235","1.43.247.1235."
"52294",NULL,"Mangoloma","5","339","1.15.68.339."
"52295",NULL,"Matauni","5","336","1.15.68.336."
"52296",NULL,"Matenga","5","1253","1.43.251.1253."
"52297",NULL,"Maungu","5","369","1.15.74.369."
"52298",NULL,"Maungweni","5","353","1.15.71.353."
"52299",NULL,"Mauru","5","332","1.15.67.332."
"52300",NULL,"Mauta East","5","1252","1.43.251.1252."
"52301",NULL,"Mauta West","5","1252","1.43.251.1252."
"52302",NULL,"Mauu","5","342","1.15.69.342."
"52303",NULL,"Mavalani","5","336","1.15.68.336."
"52304",NULL,"Maungu","5","353","1.15.71.353."
"52305",NULL,"Mavalo","5","346","1.15.70.346."
"52306",NULL,"Mavia Maiyu","5","359","1.15.73.359."
"52307",NULL,"Maviangolo","5","339","1.15.68.339."
"52308",NULL,"Maviani","5","338","1.15.68.338."
"52309",NULL,"Maviani","5","348","1.15.70.348."
"52310",NULL,"Maviani","5","350","1.15.71.350."
"52311",NULL,"Maviani","5","352","1.15.71.352."
"52312",NULL,"Maviani","5","351","1.15.71.351."
"52313",NULL,"Mavauni","5","331","1.15.67.331."
"52314",NULL,"Maumu","5","349","1.15.70.349."
"52315",NULL,"Maumbuni","5","353","1.15.71.353."
"52316",NULL,"Maumba","5","366","1.15.74.366."
"52317",NULL,"Matua B","5","365","1.15.74.365."
"52318",NULL,"Matulani","5","343","1.15.69.343."
"52319",NULL,"Matulani","5","352","1.15.71.352."
"52320",NULL,"Matulani","5","366","1.15.74.366."
"52321",NULL,"Matunda","5","332","1.15.67.332."
"52322",NULL,"Matundu","5","362","1.15.73.362."
"52323",NULL,"Matungi","5","370","1.15.74.370."
"52324",NULL,"Matungulu","5","349","1.15.70.349."
"52325",NULL,"Matunguni","5","356","1.15.72.356."
"52326",NULL,"Maturumbe","5","334","1.15.67.334."
"52327",NULL,"Napucho","5","640","1.23.128.640."
"52328",NULL,"Maueli","5","361","1.15.73.361."
"52329",NULL,"Maukuni","5","347","1.15.70.347."
"52330",NULL,"Maukuni","5","352","1.15.71.352."
"52331",NULL,"Mauluni","5","342","1.15.69.342."
"52332",NULL,"Mauluni","5","365","1.15.74.365."
"52333",NULL,"Maumba","5","337","1.15.68.337."
"52334",NULL,"Maviani","5","356","1.15.72.356."
"52335",NULL,"Maviani","5","361","1.15.73.361."
"52336",NULL,"Mavindini","5","331","1.15.67.331."
"52337",NULL,"Mavindini","5","350","1.15.71.350."
"52338",NULL,"Mbakoni","5","370","1.15.74.370."
"52339",NULL,"Mbalala","5","354","1.15.72.354."
"52340",NULL,"Mbale","5","365","1.15.74.365."
"52341",NULL,"Mbalui","5","348","1.15.70.348."
"52342",NULL,"Mbananga","5","350","1.15.71.350."
"52343",NULL,"Mbangulo","5","360","1.15.73.360."
"52344",NULL,"Mbangwani","5","332","1.15.67.332."
"52345",NULL,"Mbangwani","5","339","1.15.68.339."
"52346",NULL,"Mbao","5","338","1.15.68.338."
"52347",NULL,"Mbaoni","5","332","1.15.67.332."
"52348",NULL,"Mbaragana","5","335","1.15.67.335."
"52349",NULL,"Mbarani","5","333","1.15.67.333."
"52350",NULL,"Mbarani","5","340","1.15.69.340."
"52351",NULL,"Mbarani","5","342","1.15.69.342."
"52352",NULL,"Mbasyani","5","339","1.15.68.339."
"52353",NULL,"Mbathani","5","357","1.15.72.357."
"52354",NULL,"Mbathani A","5","357","1.15.72.357."
"52355",NULL,"Mbaki","5","364","1.15.73.364."
"52356",NULL,"Matua A","5","365","1.15.74.365."
"52357",NULL,"Mbaikini","5","357","1.15.72.357."
"52358",NULL,"Mbaanyaa","5","354","1.15.72.354."
"52359",NULL,"Mavoloni","5","339","1.15.68.339."
"52360",NULL,"Mavouni","5","336","1.15.68.336."
"52361",NULL,"Mavui","5","336","1.15.68.336."
"52362",NULL,"Mavui","5","356","1.15.72.356."
"52363",NULL,"Mavulya","5","367","1.15.74.367."
"52364",NULL,"Mavuni","5","337","1.15.68.337."
