National,National_code,County,County_code,Sub-County,Sub-County_code,Ward,Ward_code,Village,Village_code
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nalemsekon,2312763411647
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Edot,2312763411648
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Tina,2312763411649
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kabilikeret,2312763411650
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Achukule,2312763411651
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nabeiye,2312763411652
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kimiriki,2312763411653
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Soweto,2312763411654
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nawoyapuwa,2312763411655
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Akareterete,2312763411656
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Check point,2312763411657
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Arumrum,2312763411658
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nakwalele a,2312763411659
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nakwalele b,2312763411660
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Apetet,2312763411661
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Akou etom,2312763411662
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kiwanja ndege,2312763411663
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nawepeto,2312763411664
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kaibachal,2312763411665
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Edoket arengan,2312763411666
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kaaripun,2312763411667
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Keereng,2312763411668
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kalokoda,2312763411669
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kaimoji,2312763411670
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Market center,2312763411671
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Laini moja a,2312763411672
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Laini moja b,2312763411673
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Laini moja c,2312763411674
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngarengelup a,2312763411675
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngarengelup b,2312763411676
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngarengelup c,2312763411677
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngarengelup d,2312763411678
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngadirkonyen a,2312763411679
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngadirkonyen b,2312763411680
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kambi baraka a,2312763411681
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kambi baraka b,2312763411682
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ap line/ hospital,2312763411683
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngurmesek,2312763411684
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Yeriko a,2312763411685
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Yeriko b,2312763411686
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kakorilem,2312763411687
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nginyankolea,2312763411688
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nawoyatira,2312763411689
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngabakan a,2312763411690
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngabakan b,2312763411691
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngabakan c,2312763411692
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngabakan d,2312763411693
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Tomokia,2312763411694
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kareman,2312763411695
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ngatuk,2312763411696
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Lomonyang,2312763411697
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kosikiria,2312763411698
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kagete a,2312763411699
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kagete b,2312763411700
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nachacha,2312763411701
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Koolok,2312763411702
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Lotunguna,2312763411703
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kaikai,2312763411704
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nasanyanait,2312763411705
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Narionomor,2312763411706
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nakaton,2312763411707
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Lokamachura,2312763411708
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Narering'o,2312763411709
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kagitankori a,2312763411710
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kagitankori b,2312763411711
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Napetet,2312763411712
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Todonyang,2312763411713
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Naoyareng,2312763411714
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kangisaja,2312763411715
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Toremnakongu,2312763411716
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ayanae elim,2312763411717
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Akuja ekalale,2312763411718
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kawarnaparan,2312763411719
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kangakimak,2312763411720
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Nakalorlor,2312763411721
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Kanaodon,2312763411722
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Ayanae ebur,2312763411723
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Akuruchanait a,2312763411724
Kenya,1,Turkana,23,Aroo (Turkana South),127,Katilu,634,Akuruchanait b,2312763411725
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Napelech,2312763311726
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kaikalale,2312763311727
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Mwarubaini,2312763311728
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Katamarukon,2312763311729
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Lomopus,2312763311730
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Keiton,2312763311731
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ekipor ka chuka,2312763311732
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Logaara,2312763311733
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Laini moja,2312763311734
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Napitau,2312763311735
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nareng'etela,2312763311736
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nawoitorong,2312763311737
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kapoe a,2312763311738
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kapoe b,2312763311739
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ng'ibilae,2312763311740
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nakuruchanait,2312763311741
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kaegilae,2312763311742
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Echwakangela,2312763311743
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nakwamekwi,2312763311744
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Natorobwo,2312763311745
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ngikwakes,2312763311746
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Junction a,2312763311747
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Junction b,2312763311748
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Lain moja,2312763311749
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Lokawr/ nakuse,2312763311750
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Lochurchur,2312763311751
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nawoyaregae,2312763311752
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kambi mpya,2312763311753
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Adicho,2312763311754
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kakoel,2312763311755
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kolan,2312763311756
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Airport a,2312763311757
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Airport b,2312763311758
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ngingorikau,2312763311759
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nateleng,2312763311760
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Achukule,2312763311761
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kaptir,2312763311762
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Naperobei,2312763311763
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nairobi,2312763311764
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Line moja,2312763311765
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Naowoitorong,2312763311766
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Mombasa raha,2312763311767
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kepunpun,2312763311768
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Naregae,2312763311769
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Nachoke,2312763311770
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ngikachwel,2312763311771
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ngikwakes a,2312763311772
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Ngikwakes b,2312763311773
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Narengelup,2312763311774
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Lokaprichit,2312763311775
Kenya,1,Turkana,23,Aroo (Turkana South),127,Kaputir,633,Kailalale,2312763311776
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kadengoi a,2312763511777
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kadengoi b,2312763511778
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Napitau,2312763511779
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Laini moja,2312763511780
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Natorobwo,2312763511781
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Naoyatiira,2312763511782
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Ap line,2312763511783
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Katartar,2312763511784
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kabokok,2312763511785
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kanginginak,2312763511786
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nakot a,2312763511787
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nakot b,2312763511788
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kalebu,2312763511789
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Naregaekamar a,2312763511790
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Naregaekamar b,2312763511791
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Naregaekamar c,2312763511792
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Naregaekamar d,2312763511793
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nadapal,2312763511794
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Bahati/idp,2312763511795
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nalibamun a,2312763511796
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nalibamun b,2312763511797
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Nalibamun c,2312763511798
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Ngirionotuk a,2312763511799
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Ngirionotuk b,2312763511800
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kailoseget a,2312763511801
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Kailoseget b,2312763511802
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Lotunguna a,2312763511803
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Lotunguna b,2312763511804
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Koptiro a,2312763511805
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Koptiro b,2312763511806
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Natorobwo a,2312763511807
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Natorobwo b,2312763511808
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Lochipkori,2312763511809
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Market a,2312763511810
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Market b,2312763511811
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Market c,2312763511812
Kenya,1,Turkana,23,Aroo (Turkana South),127,Lobokat,635,Market d,2312763511813
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kareko,2312763611814
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaidima,2312763611815
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaimegur,2312763611816
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Katioko,2312763611817
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaikales,2312763611818
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Natorobei,2312763611819
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Loperot,2312763611820
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Komusia,2312763611821
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nabolei,2312763611822
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Akanapus,2312763611823
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Naoyaregae,2312763611824
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Naoyatiira,2312763611825
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lomeleku,2312763611826
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Ngatade,2312763611827
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nariamawoi,2312763611828
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaloporor,2312763611829
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nalemsekon,2312763611830
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Ngasinyono,2312763611831
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lowoi ekori,2312763611832
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lochoredome,2312763611833
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Namadang,2312763611834
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Elupe,2312763611835
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Tetelei,2312763611836
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Eliwo,2312763611837
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nabar,2312763611838
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Ayanae katon,2312763611839
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Abukut,2312763611840
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nawes,2312763611841
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Elelea,2312763611842
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Achuchuka,2312763611843
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaisomalit,2312763611844
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nabokora,2312763611845
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kakalel,2312763611846
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kaegete,2312763611847
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Chibilet,2312763611848
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Akuruchanait,2312763611849
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lopwala,2312763611850
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nakaalei,2312763611851
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nakiria,2312763611852
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Ngierengo,2312763611853
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lotukumo,2312763611854
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kotoro,2312763611855
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nakwamekwi,2312763611856
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Chokchok,2312763611857
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Ekunoit,2312763611858
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nasamal,2312763611859
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Katiir,2312763611860
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kasutu,2312763611861
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Kalinga,2312763611862
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nalamaru,2312763611863
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Lomanakipi,2312763611864
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nakonguagete,2312763611865
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nangecha,2312763611866
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Naguro,2312763611867
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Morusipo,2312763611868
Kenya,1,Turkana,23,Turkana south,127,Kalapata,636,Nangolemoru,2312763611869
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kamarese,2312763711870
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kakali,2312763711871
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kalodicha,2312763711872
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Karepon,2312763711873
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kangisaja,2312763711874
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kereng,2312763711875
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Lodupakeju,2312763711876
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Nasajait,2312763711877
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Asajait,2312763711878
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Agc,2312763711879
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Idp,2312763711880
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Moruchorod,2312763711881
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Moruarengan,2312763711882
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Moruongor,2312763711883
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kaariong,2312763711884
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Atlas,2312763711885
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Mission,2312763711886
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Huruma,2312763711887
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Nayanae etiir,2312763711888
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Nakwamor,2312763711889
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Vumilia,2312763711890
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Lawi,2312763711891
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Kapelo,2312763711892
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Maji,2312763711893
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Elim,2312763711894
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Elupe,2312763711895
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Ngakidingos,2312763711896
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Akanapus a,2312763711897
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Akanapus b,2312763711898
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Market a,2312763711899
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Market b,2312763711900
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Market c,2312763711901
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Market d,2312763711902
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Market e,2312763711903
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Naoyatiira a,2312763711904
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Naoyatiira b,2312763711905
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Tonyoutu a,2312763711906
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Tonyoutu b,2312763711907
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Nginokakim,2312763711908
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Mlimani a,2312763711909
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Mlimani b,2312763711910
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Lokoridoyo a,2312763711911
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Lokoridoyo b,2312763711912
Kenya,1,Turkana,23,Turkana south,127,Lokichar,637,Baraka,2312763711913
