path_id,County,Subcounty,Ward,Village
0.4972.11801.58123,Embu,Runyenjes,Central,Mbiruri A
0.4972.11801.58124,Embu,Runyenjes,Central,Mbiruri B
0.4972.11801.58133,Embu,Runyenjes,Central,Mbogori
0.4972.11801.58108,Embu,Runyenjes,Central,Mururia
0.4972.11801.58110,Embu,Runyenjes,Central,Muthege A
0.4972.11801.56875,Embu,Runyenjes,Central,Muthuari
0.4972.11801.58111,Embu,Runyenjes,Central,Ndirambari
0.4972.11801.58130,Embu,Runyenjes,Central,Ngarari
0.4972.11801.58131,Embu,Runyenjes,Central,Ngarari
0.4972.11801.57887,Embu,Runyenjes,Central,Ngimari
0.4972.11801.57896,Embu,Runyenjes,Central,Nguiri
0.4972.11801.58357,Embu,Runyenjes,Central,Riakirathi
0.4972.11801.57880,Embu,Runyenjes,Central,Ruguca
0.4972.11801.56877,Embu,Runyenjes,Central,Runyenjes B
0.4972.11801.58127,Embu,Runyenjes,Central,Rwarari
0.4972.11801.18522,Embu,Runyenjes,Central,Unassigned
0.4972.11801.58260,Embu,Runyenjes,Kagaari North,Gicegeni
0.4972.11801.58262,Embu,Runyenjes,Kagaari North,Gitakari A
0.4972.11801.58263,Embu,Runyenjes,Kagaari North,Gitakari B
0.4972.11801.58237,Embu,Runyenjes,Kagaari North,Gogo
0.4972.11801.58218,Embu,Runyenjes,Kagaari North,Kamiugu
0.4972.11801.58221,Embu,Runyenjes,Kagaari North,Kamugere
0.4972.11801.58233,Embu,Runyenjes,Kagaari North,Kamuvare
0.4972.11801.58225,Embu,Runyenjes,Kagaari North,Karandiri
0.4972.11801.56878,Embu,Runyenjes,Kagaari North,Kararitiri
0.4972.11801.58197,Embu,Runyenjes,Kagaari North,Karuriri
0.4972.11801.58255,Embu,Runyenjes,Kagaari North,Kathande
0.4972.11801.58223,Embu,Runyenjes,Kagaari North,Kathiruri
0.4972.11801.58194,Embu,Runyenjes,Kagaari North,Kathukiri
0.4972.11801.58266,Embu,Runyenjes,Kagaari North,Kathure
0.4972.11801.58267,Embu,Runyenjes,Kagaari North,Kathuri
0.4972.11801.58268,Embu,Runyenjes,Kagaari North,Kathuri
0.4972.11801.58269,Embu,Runyenjes,Kagaari North,Kathuri
0.4972.11801.58234,Embu,Runyenjes,Kagaari North,Kianjue
0.4972.11801.58229,Embu,Runyenjes,Kagaari North,Kibugua
0.4972.11801.58230,Embu,Runyenjes,Kagaari North,Kirigi East
0.4972.11801.58248,Embu,Runyenjes,Kagaari North,Kirimiri
0.4972.11801.58224,Embu,Runyenjes,Kagaari North,Kiruma
0.4972.11801.58231,Embu,Runyenjes,Kagaari North,Kivumburi
0.4972.11801.58226,Embu,Runyenjes,Kagaari North,Kwamugo
0.4972.11801.58198,Embu,Runyenjes,Kagaari North,Maciara
0.4972.11801.58235,Embu,Runyenjes,Kagaari North,Matinori
0.4972.11801.58236,Embu,Runyenjes,Kagaari North,Miandari
0.4972.11801.58259,Embu,Runyenjes,Kagaari North,Mugui
0.4972.11801.58232,Embu,Runyenjes,Kagaari North,Murara
0.4972.11801.58238,Embu,Runyenjes,Kagaari North,Muthege B
0.4972.11801.58239,Embu,Runyenjes,Kagaari North,Muthege B
0.4972.11801.58227,Embu,Runyenjes,Kagaari North,Ndamunge A
0.4972.11801.58228,Embu,Runyenjes,Kagaari North,Ndamunge B
0.4972.11801.56879,Embu,Runyenjes,Kagaari North,Nthuguyari
0.4972.11801.58241,Embu,Runyenjes,Kagaari North,Thigithi
0.4972.11801.18516,Embu,Runyenjes,Kagaari North,Unassigned
0.4972.11801.58365,Embu,Runyenjes,Kagaari South,Cairo
0.4972.11801.58297,Embu,Runyenjes,Kagaari South,Ena Mkt
0.4972.11801.58376,Embu,Runyenjes,Kagaari South,Gasage
0.4972.11801.58369,Embu,Runyenjes,Kagaari South,Gasavari
0.4972.11801.58372,Embu,Runyenjes,Kagaari South,Gichakiri
0.4972.11801.58286,Embu,Runyenjes,Kagaari South,Gichera
0.4972.11801.58299,Embu,Runyenjes,Kagaari South,Gicunguri
0.4972.11801.58368,Embu,Runyenjes,Kagaari South,Gikomora
0.4972.11801.58307,Embu,Runyenjes,Kagaari South,Gitararu
0.4972.11801.58271,Embu,Runyenjes,Kagaari South,Ithatha
0.4972.11801.58291,Embu,Runyenjes,Kagaari South,Ivari
0.4972.11801.58370,Embu,Runyenjes,Kagaari South,Ivururu
0.4972.11801.58280,Embu,Runyenjes,Kagaari South,Kabiruri
0.4972.11801.58378,Embu,Runyenjes,Kagaari South,Kagoki
0.4972.11801.58283,Embu,Runyenjes,Kagaari South,Kaguma
0.4972.11801.58278,Embu,Runyenjes,Kagaari South,Kamarua
0.4972.11801.58279,Embu,Runyenjes,Kagaari South,Kamuki
0.4972.11801.58277,Embu,Runyenjes,Kagaari South,Kamwana
0.4972.11801.58371,Embu,Runyenjes,Kagaari South,Kamwea
0.4972.11801.58302,Embu,Runyenjes,Kagaari South,Kanduri
0.4972.11801.58308,Embu,Runyenjes,Kagaari South,Kangaru
0.4972.11801.58303,Embu,Runyenjes,Kagaari South,Kangondi
0.4972.11801.58377,Embu,Runyenjes,Kagaari South,Kariguri
0.4972.11801.56872,Embu,Runyenjes,Kagaari South,Karoko
0.4972.11801.58380,Embu,Runyenjes,Kagaari South,Kathangari
0.4972.11801.58305,Embu,Runyenjes,Kagaari South,Katheiya
0.4972.11801.58366,Embu,Runyenjes,Kagaari South,Kathereru
0.4972.11801.56874,Embu,Runyenjes,Kagaari South,Kathugu
0.4972.11801.58300,Embu,Runyenjes,Kagaari South,Kavangua
0.4972.11801.58272,Embu,Runyenjes,Kagaari South,Kavuru
0.4972.11801.58298,Embu,Runyenjes,Kagaari South,Kawanjara
0.4972.11801.58306,Embu,Runyenjes,Kagaari South,Kiamuvia
0.4972.11801.58367,Embu,Runyenjes,Kagaari South,Kiamwathi
0.4972.11801.58375,Embu,Runyenjes,Kagaari South,Kiangucu
0.4972.11801.58304,Embu,Runyenjes,Kagaari South,Kianjuki
0.4972.11801.58289,Embu,Runyenjes,Kagaari South,Kierigo
0.4972.11801.58373,Embu,Runyenjes,Kagaari South,Kiothiori
0.4972.11801.58293,Embu,Runyenjes,Kagaari South,Kiriguri
0.4972.11801.58276,Embu,Runyenjes,Kagaari South,Kiringa
0.4972.11801.58290,Embu,Runyenjes,Kagaari South,Kiringo
0.4972.11801.58295,Embu,Runyenjes,Kagaari South,Kithunguthia
0.4972.11801.58309,Embu,Runyenjes,Kagaari South,Kivecanirori
0.4972.11801.56870,Embu,Runyenjes,Kagaari South,Kivumburi
0.4972.11801.58296,Embu,Runyenjes,Kagaari South,Kivumburi
0.4972.11801.56873,Embu,Runyenjes,Kagaari South,Kwa Thathi
0.4972.11801.58288,Embu,Runyenjes,Kagaari South,Macumo
0.4972.11801.56871,Embu,Runyenjes,Kagaari South,Managia
0.4972.11801.58301,Embu,Runyenjes,Kagaari South,Maranga
0.4972.11801.58282,Embu,Runyenjes,Kagaari South,Matururi
0.4972.11801.58310,Embu,Runyenjes,Kagaari South,Muregua
0.4972.11801.58275,Embu,Runyenjes,Kagaari South,Muthathara
0.4972.11801.58374,Embu,Runyenjes,Kagaari South,Muthithiri
0.4972.11801.58274,Embu,Runyenjes,Kagaari South,Ndumari
0.4972.11801.58294,Embu,Runyenjes,Kagaari South,Ngeniari
0.4972.11801.58273,Embu,Runyenjes,Kagaari South,Nguruka
0.4972.11801.58292,Embu,Runyenjes,Kagaari South,Nthangaiya
0.4972.11801.58281,Embu,Runyenjes,Kagaari South,Nyangeri
0.4972.11801.58379,Embu,Runyenjes,Kagaari South,Rianjeru
0.4972.11801.58285,Embu,Runyenjes,Kagaari South,Thau
0.4972.11801.58284,Embu,Runyenjes,Kagaari South,Thima
0.4972.11801.18518,Embu,Runyenjes,Kagaari South,Unassigned
0.4972.11801.58138,Embu,Runyenjes,Kyeni North ,Gatumbi A
0.4972.11801.58139,Embu,Runyenjes,Kyeni North ,Gatumbi B
0.4972.11801.58166,Embu,Runyenjes,Kyeni North ,Gicugu
0.4972.11801.58134,Embu,Runyenjes,Kyeni North ,Iriari
0.4972.11801.58161,Embu,Runyenjes,Kyeni North ,Iriari-mufu
0.4972.11801.58171,Embu,Runyenjes,Kyeni North ,Ivanguari
0.4972.11801.58158,Embu,Runyenjes,Kyeni North ,Kaithege
0.4972.11801.58169,Embu,Runyenjes,Kyeni North ,Kamama
0.4972.11801.58173,Embu,Runyenjes,Kyeni North ,Kambuki
0.4972.11801.58137,Embu,Runyenjes,Kyeni North ,Karigiri
0.4972.11801.58144,Embu,Runyenjes,Kyeni North ,Karundori A
0.4972.11801.58145,Embu,Runyenjes,Kyeni North ,Karundori B
0.4972.11801.58164,Embu,Runyenjes,Kyeni North ,Kathageri
0.4972.11801.58151,Embu,Runyenjes,Kyeni North ,Kaveti
0.4972.11801.58162,Embu,Runyenjes,Kyeni North ,Kavoo
0.4972.11801.58136,Embu,Runyenjes,Kyeni North ,Kavuriri
0.4972.11801.58172,Embu,Runyenjes,Kyeni North ,Kiaganari
0.4972.11801.58142,Embu,Runyenjes,Kyeni North ,Kiangugi A
0.4972.11801.58143,Embu,Runyenjes,Kyeni North ,Kiangugi B
0.4972.11801.58152,Embu,Runyenjes,Kyeni North ,Kiarangana
0.4972.11801.58168,Embu,Runyenjes,Kyeni North ,Kimbugua
0.4972.11801.58156,Embu,Runyenjes,Kyeni North ,Kiruari
0.4972.11801.58149,Embu,Runyenjes,Kyeni North ,Kithangari
0.4972.11801.58135,Embu,Runyenjes,Kyeni North ,Kithare
0.4972.11801.58160,Embu,Runyenjes,Kyeni North ,Kivumburi
0.4972.11801.58153,Embu,Runyenjes,Kyeni North ,Mivutiri
0.4972.11801.58159,Embu,Runyenjes,Kyeni North ,Mufu
0.4972.11801.58163,Embu,Runyenjes,Kyeni North ,Muganjuki
0.4972.11801.58140,Embu,Runyenjes,Kyeni North ,Ndiu
0.4972.11801.58170,Embu,Runyenjes,Kyeni North ,Ndunduri
0.4972.11801.58165,Embu,Runyenjes,Kyeni North ,Ngorweri
0.4972.11801.58167,Embu,Runyenjes,Kyeni North ,Ngunyori
0.4972.11801.58155,Embu,Runyenjes,Kyeni North ,Njeruri
0.4972.11801.58150,Embu,Runyenjes,Kyeni North ,Nthumbiri
0.4972.11801.58157,Embu,Runyenjes,Kyeni North ,Nthunguri
0.4972.11801.58146,Embu,Runyenjes,Kyeni North ,Rukuriri A
0.4972.11801.58148,Embu,Runyenjes,Kyeni North ,Rukuriri B
0.4972.11801.18520,Embu,Runyenjes,Kyeni North ,Unassigned
0.4972.11801.58353,Embu,Runyenjes,Kyeni South,Curu  B
0.4972.11801.58352,Embu,Runyenjes,Kyeni South,Curu A
0.4972.11801.58325,Embu,Runyenjes,Kyeni South,Gaitutu
0.4972.11801.56866,Embu,Runyenjes,Kyeni South,Gichagi
0.4972.11801.58208,Embu,Runyenjes,Kyeni South,Gichera
0.4972.11801.58189,Embu,Runyenjes,Kyeni South,Gichunguri A
0.4972.11801.58190,Embu,Runyenjes,Kyeni South,Gichunguri B
0.4972.11801.56868,Embu,Runyenjes,Kyeni South,Gititu
0.4972.11801.58356,Embu,Runyenjes,Kyeni South,Gituitiku
0.4972.11801.58351,Embu,Runyenjes,Kyeni South,Gwakairu
0.4972.11801.58202,Embu,Runyenjes,Kyeni South,Ivari A
0.4972.11801.58203,Embu,Runyenjes,Kyeni South,Ivari B
0.4972.11801.58193,Embu,Runyenjes,Kyeni South,Ivumburi
0.4972.11801.58211,Embu,Runyenjes,Kyeni South,Kaguma
0.4972.11801.58216,Embu,Runyenjes,Kyeni South,Kamarua
0.4972.11801.58318,Embu,Runyenjes,Kyeni South,Kamavindi
0.4972.11801.58335,Embu,Runyenjes,Kyeni South,Kambare
0.4972.11801.58324,Embu,Runyenjes,Kyeni South,Kamitaa
0.4972.11801.58215,Embu,Runyenjes,Kyeni South,Kamuri
0.4972.11801.58217,Embu,Runyenjes,Kyeni South,Kamwana
0.4972.11801.58334,Embu,Runyenjes,Kyeni South,Kandete
0.4972.11801.58177,Embu,Runyenjes,Kyeni South,Kanduri A
0.4972.11801.58180,Embu,Runyenjes,Kyeni South,Kanduri B
0.4972.11801.58176,Embu,Runyenjes,Kyeni South,Kangondi
0.4972.11801.58317,Embu,Runyenjes,Kyeni South,Kanjagi
0.4972.11801.58315,Embu,Runyenjes,Kyeni South,Kanjau
0.4972.11801.58328,Embu,Runyenjes,Kyeni South,Kanjikeru
0.4972.11801.56861,Embu,Runyenjes,Kyeni South,Kanthoga
0.4972.11801.58343,Embu,Runyenjes,Kyeni South,Kanyonga
0.4972.11801.58320,Embu,Runyenjes,Kyeni South,Kararari
0.4972.11801.58321,Embu,Runyenjes,Kyeni South,Kararari
0.4972.11801.58330,Embu,Runyenjes,Kyeni South,Kariari
0.4972.11801.58355,Embu,Runyenjes,Kyeni South,Kariru
0.4972.11801.58322,Embu,Runyenjes,Kyeni South,Karurumo
0.4972.11801.58383,Embu,Runyenjes,Kyeni South,Kathece
0.4972.11801.58188,Embu,Runyenjes,Kyeni South,Kathugu
0.4972.11801.58337,Embu,Runyenjes,Kyeni South,Kathunguri
0.4972.11801.58345,Embu,Runyenjes,Kyeni South,Kathuri
0.4972.11801.58336,Embu,Runyenjes,Kyeni South,Kaumburi
0.4972.11801.58186,Embu,Runyenjes,Kyeni South,Kavangua
0.4972.11801.58326,Embu,Runyenjes,Kyeni South,Kaveti
0.4972.11801.58191,Embu,Runyenjes,Kyeni South,Kawanjara
0.4972.11801.58382,Embu,Runyenjes,Kyeni South,Kiambungu
0.4972.11801.58348,Embu,Runyenjes,Kyeni South,Kiamururi
0.4972.11801.58354,Embu,Runyenjes,Kyeni South,Kiandari
0.4972.11801.58214,Embu,Runyenjes,Kyeni South,Kibiroru
0.4972.11801.58312,Embu,Runyenjes,Kyeni South,Kinthithe
0.4972.11801.58344,Embu,Runyenjes,Kyeni South,Kirie
0.4972.11801.58199,Embu,Runyenjes,Kyeni South,Kiriguri A
0.4972.11801.58200,Embu,Runyenjes,Kyeni South,Kiriguri B
0.4972.11801.58204,Embu,Runyenjes,Kyeni South,Kiringo
0.4972.11801.58195,Embu,Runyenjes,Kyeni South,Kithunguthia
0.4972.11801.58346,Embu,Runyenjes,Kyeni South,Kyende
0.4972.11801.58316,Embu,Runyenjes,Kyeni South,Machicho
0.4972.11801.58206,Embu,Runyenjes,Kyeni South,Macumo
0.4972.11801.56867,Embu,Runyenjes,Kyeni South,Magaca
0.4972.11801.58185,Embu,Runyenjes,Kyeni South,Maranga
0.4972.11801.58329,Embu,Runyenjes,Kyeni South,Matuku
0.4972.11801.56862,Embu,Runyenjes,Kyeni South,Matururi
0.4972.11801.58338,Embu,Runyenjes,Kyeni South,Mbogori
0.4972.11801.58381,Embu,Runyenjes,Kyeni South,Mbogori
0.4972.11801.58347,Embu,Runyenjes,Kyeni South,Mugwambogo
0.4972.11801.58349,Embu,Runyenjes,Kyeni South,Murari
0.4972.11801.58331,Embu,Runyenjes,Kyeni South,Muririmbo
0.4972.11801.58183,Embu,Runyenjes,Kyeni South,Muruari
0.4972.11801.58319,Embu,Runyenjes,Kyeni South,Ngambari
0.4972.11801.58333,Embu,Runyenjes,Kyeni South,Ngaruari
0.4972.11801.58196,Embu,Runyenjes,Kyeni South,Ngeniari
0.4972.11801.56869,Embu,Runyenjes,Kyeni South,Nthakwa
0.4972.11801.58213,Embu,Runyenjes,Kyeni South,Nyangari
0.4972.11801.58332,Embu,Runyenjes,Kyeni South,Nyaruari
0.4972.11801.58341,Embu,Runyenjes,Kyeni South,Ruarari
0.4972.11801.58327,Embu,Runyenjes,Kyeni South,Scheme
0.4972.11801.58209,Embu,Runyenjes,Kyeni South,Thau
0.4972.11801.58210,Embu,Runyenjes,Kyeni South,Thima
0.4972.11801.58342,Embu,Runyenjes,Kyeni South,Thumaita
0.4972.11801.58350,Embu,Runyenjes,Kyeni South,Thumuri
0.4972.11801.18521,Embu,Runyenjes,Kyeni South,Unassigned
0.4972.11814.18878,Embu,Subcounty Unassigned,Ward Unassigned,Unassigned
0.4795.11764.17732,Garissa,Balambala,Balambala,Unassigned
0.4795.11764.17733,Garissa,Balambala,Danyere,Unassigned
0.4795.11764.17729,Garissa,Balambala,Jarajara,Unassigned
0.4795.11764.17730,Garissa,Balambala,Saka,Unassigned
0.4795.11764.17735,Garissa,Balambala,Sankuri,Unassigned
0.4795.11764.54117,Garissa,Balambala,Ward Unassigned,Unassigned
0.4795.11794.18530,Garissa,Dadaab,Abakaile,Unassigned
0.4795.11794.18528,Garissa,Dadaab,Dadaab,Unassigned
0.4795.11794.18529,Garissa,Dadaab,Damajale,Unassigned
0.4795.11794.18532,Garissa,Dadaab,Dertu,Unassigned
0.4795.11794.18533,Garissa,Dadaab,Labisigale,Unassigned
0.4795.11794.18531,Garissa,Dadaab,Liboi,Unassigned
0.4795.11786.18068,Garissa,Fafi,Bura,Unassigned
0.4795.11786.18070,Garissa,Fafi,Dekaharia,Unassigned
0.4795.11786.18076,Garissa,Fafi,Fafi,Unassigned
0.4795.11786.18078,Garissa,Fafi,Jarajila,Unassigned
0.4795.11786.18074,Garissa,Fafi,Nanighi,Unassigned
0.4795.11786.54051,Garissa,Fafi,Ward Unassigned,Unassigned
0.4795.11783.18853,Garissa,Garissa,Galbet,Unassigned
0.4795.11783.54012,Garissa,Garissa,Sankuri,Unassigned
0.4795.11783.18858,Garissa,Garissa,Township,Unassigned
0.4795.11780.17962,Garissa,Hulugho,Hulugho,Unassigned
0.4795.11780.17960,Garissa,Hulugho,Sangailu,Unassigned
0.4795.11780.53977,Garissa,Hulugho,Ward Unassigned,Unassigned
0.4795.11777.17965,Garissa,Ijara,Ijara,Unassigned
0.4795.11777.17957,Garissa,Ijara,Masalani,Unassigned
0.4795.11777.53938,Garissa,Ijara,Ward Unassigned,Unassigned
0.4795.11770.18709,Garissa,Lagdera,Baraki,Unassigned
0.4795.11770.18703,Garissa,Lagdera,Benane,Unassigned
0.4795.11770.18705,Garissa,Lagdera,Goreale,Unassigned
0.4795.11770.18676,Garissa,Lagdera,Maalamin,Unassigned
0.4795.11770.18679,Garissa,Lagdera,Modogashe,Unassigned
0.4795.11770.18674,Garissa,Lagdera,Sabena,Unassigned
0.4795.11770.54196,Garissa,Lagdera,Ward Unassigned,Unassigned
0.4795.11792.18406,Garissa,Subcounty Unassigned,Ward Unassigned,Unassigned
0.4472.11715.18081,Homa Bay,Homa Bay Township,Homa Bay Arujo,Unassigned
0.4472.11715.54022,Homa Bay,Homa Bay Township,Homa Bay Central Ward,Unassigned
0.4472.11715.18083,Homa Bay,Homa Bay Township,Homa Bay East,Unassigned
0.4472.11715.18084,Homa Bay,Homa Bay Township,Homa Bay West,Unassigned
0.4472.11715.18082,Homa Bay,Homa Bay Township,Unassigned,Unassigned
0.4472.11724.18862,Homa Bay,Kabondo Kasipul,Kabondo East,Unassigned
0.4472.11724.18863,Homa Bay,Kabondo Kasipul,Kabondo West,Unassigned
0.4472.11724.18864,Homa Bay,Kabondo Kasipul,Kojwach,Unassigned
0.4472.11724.18865,Homa Bay,Kabondo Kasipul,Kokwanyo/kakelo,Unassigned
0.4472.11724.53986,Homa Bay,Kabondo Kasipul,Ward Unassigned,Unassigned
0.4472.11729.18720,Homa Bay,Kasipul,Central Kasipul,Unassigned
0.4472.11729.18721,Homa Bay,Kasipul,East Kamagak,Unassigned
0.4472.11729.18723,Homa Bay,Kasipul,South Kasipul,Unassigned
0.4472.11729.18725,Homa Bay,Kasipul,West Kamagak,Unassigned
0.4472.11729.18726,Homa Bay,Kasipul,West Kasipul,Unassigned
0.4472.11729.53947,Homa Bay,Kasipul,Ward Unassigned,Unassigned
0.4472.11737.18180,Homa Bay,Mbita,Gembe,Unassigned
0.4472.11737.18181,Homa Bay,Mbita,Kasgunga,Unassigned
0.4472.11737.18183,Homa Bay,Mbita,Lambwe,Unassigned
0.4472.11737.18185,Homa Bay,Mbita,Mfangano Island,Unassigned
0.4472.11737.18187,Homa Bay,Mbita,Rusinga Island,Unassigned
0.4472.11737.53909,Homa Bay,Mbita,Ward Unassigned,Unassigned
0.4472.11743.18281,Homa Bay,Ndhiwa,Kabuoch North,Unassigned
0.4472.11743.18283,Homa Bay,Ndhiwa,Kabuoch/pala,Unassigned
0.4472.11743.18285,Homa Bay,Ndhiwa,Kanyadoto,Unassigned
0.4472.11743.18286,Homa Bay,Ndhiwa,Kanyamwa Kologi,Unassigned
0.4472.11743.18288,Homa Bay,Ndhiwa,Kanyamwa Kosewe,Unassigned
0.4472.11743.18289,Homa Bay,Ndhiwa,Kanyikela,Unassigned
0.4472.11743.18290,Homa Bay,Ndhiwa,Kwabwai,Unassigned
0.4472.11743.54168,Homa Bay,Ndhiwa,Ward Unassigned,Unassigned
0.4472.11751.17979,Homa Bay,Rachuonyo North,Central,Unassigned
0.4472.11751.17980,Homa Bay,Rachuonyo North,Kanyaluo,Unassigned
0.4472.11751.17981,Homa Bay,Rachuonyo North,Kendu Bay Town,Unassigned
0.4472.11751.17982,Homa Bay,Rachuonyo North,Kibiri,Unassigned
0.4472.11751.17983,Homa Bay,Rachuonyo North,North Karachuonyo,Unassigned
0.4472.11751.17984,Homa Bay,Rachuonyo North,Wangchieng,Unassigned
0.4472.11751.17985,Homa Bay,Rachuonyo North,West Karachuonyo,Unassigned
0.4472.56674.17365,Homa Bay,Rangwe,East Gem,Unassigned
0.4472.56674.17367,Homa Bay,Rangwe,Kagan,Unassigned
0.4472.56674.17369,Homa Bay,Rangwe,Kochia,Unassigned
0.4472.56674.17371,Homa Bay,Rangwe,West Gem,Unassigned
0.4472.11759.17243,Homa Bay,Suba,Gwassi North,Unassigned
0.4472.11759.17244,Homa Bay,Suba,Gwassi South,Kau
0.4472.11759.17245,Homa Bay,Suba,Kaksingiri East,Unassigned
0.4472.11759.17246,Homa Bay,Suba,Kaksingiri West,Unassigned
0.4472.11759.54097,Homa Bay,Suba,Ward Unassigned,Unassigned
0.4391.11700.55901,Isiolo,Gabatulla,Garbatulla,Bisan Bilingo
0.4391.11700.55900,Isiolo,Gabatulla,Garbatulla,Bulesa
0.4391.11700.55903,Isiolo,Gabatulla,Garbatulla,Goda
0.4391.11700.55902,Isiolo,Gabatulla,Garbatulla,Koom
0.4391.11700.17968,Isiolo,Gabatulla,Garbatulla,Unassigned
0.4391.11700.55907,Isiolo,Gabatulla,Kinna,Korbesa
0.4391.11700.55909,Isiolo,Gabatulla,Kinna,Malkagala
0.4391.11700.55905,Isiolo,Gabatulla,Kinna,Mata Arba
0.4391.11700.55904,Isiolo,Gabatulla,Kinna,Merti North
0.4391.11700.55906,Isiolo,Gabatulla,Kinna,Merti South
0.4391.11700.55910,Isiolo,Gabatulla,Kinna,Yamicha(dadachabasa)
0.4391.11700.55911,Isiolo,Gabatulla,Kinna,Yamicha(duma And Urura)
0.4391.11700.17969,Isiolo,Gabatulla,Kinna,Unassigned
0.4391.11700.53944,Isiolo,Gabatulla,Ward Unassigned,Unassigned
0.4391.11703.55926,Isiolo,Isiolo,Bula Pesa,Bula Pesa
0.4391.11703.55927,Isiolo,Isiolo,Bula Pesa,Waso
0.4391.11703.17971,Isiolo,Isiolo,Bula Pesa,Unassigned
0.4391.11703.55920,Isiolo,Isiolo,Burat,Burat
0.4391.11703.55922,Isiolo,Isiolo,Burat,Kambi Garba
0.4391.11703.55923,Isiolo,Isiolo,Burat,Odha
0.4391.11703.55921,Isiolo,Isiolo,Burat,West
0.4391.11703.17973,Isiolo,Isiolo,Burat,Unassigned
0.4391.11703.55918,Isiolo,Isiolo,Ngare Mara,Atan
0.4391.11703.55917,Isiolo,Isiolo,Ngare Mara,Gotu
0.4391.11703.55919,Isiolo,Isiolo,Ngare Mara,Nakupurat
0.4391.11703.55916,Isiolo,Isiolo,Ngare Mara,Ngaramara
0.4391.11703.17966,Isiolo,Isiolo,Ngare Mara,Unassigned
0.4391.11703.55915,Isiolo,Isiolo,Oldonyiro,Kipsing
0.4391.11703.55914,Isiolo,Isiolo,Oldonyiro,Lenguruma
0.4391.11703.55913,Isiolo,Isiolo,Oldonyiro,Longopito
0.4391.11703.55912,Isiolo,Isiolo,Oldonyiro,Oldonyiro
0.4391.11703.17967,Isiolo,Isiolo,Oldonyiro,Unassigned
0.4391.11703.55924,Isiolo,Isiolo,Wabera,Kiwanjani
0.4391.11703.55925,Isiolo,Isiolo,Wabera,Tulu Roba(wabera)
0.4391.11703.17994,Isiolo,Isiolo,Wabera,Unassigned
0.4391.11703.53904,Isiolo,Isiolo,Ward Unassigned,Unassigned
0.4391.11709.55939,Isiolo,Merti,Chari Ward,Gafarsa
0.4391.11709.55935,Isiolo,Merti,Chari Ward,Garbatulla North
0.4391.11709.55936,Isiolo,Merti,Chari Ward,Garbatulla South
0.4391.11709.55938,Isiolo,Merti,Chari Ward,Kombora(muchuro)
0.4391.11709.55937,Isiolo,Merti,Chari Ward,Malkadaka
0.4391.11709.18714,Isiolo,Merti,Chari Ward,Unassigned
0.4391.11709.55945,Isiolo,Merti,Cherap Ward,Barambate
0.4391.11709.55942,Isiolo,Merti,Cherap Ward,Duse/bibi
0.4391.11709.55941,Isiolo,Merti,Cherap Ward,Kinna North
0.4391.11709.55940,Isiolo,Merti,Cherap Ward,Kinna South
0.4391.11709.55946,Isiolo,Merti,Cherap Ward,Korbesa
0.4391.11709.55944,Isiolo,Merti,Cherap Ward,Kulamawe
0.4391.11709.55943,Isiolo,Merti,Cherap Ward,Rapsu
0.4391.11709.18712,Isiolo,Merti,Cherap Ward,Unassigned
0.4391.11709.55932,Isiolo,Merti,Sericho,Badana
0.4391.11709.55930,Isiolo,Merti,Sericho,Eldera
0.4391.11709.55933,Isiolo,Merti,Sericho,Gubatu
0.4391.11709.55931,Isiolo,Merti,Sericho,Iresa-ha-boru
0.4391.11709.55928,Isiolo,Merti,Sericho,Modogashe North
0.4391.11709.55929,Isiolo,Merti,Sericho,Modogashe South
0.4391.11709.55934,Isiolo,Merti,Sericho,Sericho
0.4391.11709.18713,Isiolo,Merti,Sericho,Unassigned
0.4391.11709.54163,Isiolo,Merti,Ward Unassigned,Unassigned
0.4391.11713.18588,Isiolo,Subcounty Unassigned,Ward Unassigned,Unassigned
0.2811.11500.17437,Kajiado,Kajiado Central,Dalalekutuk,Unassigned
0.2811.11500.17438,Kajiado,Kajiado Central,Ildamat,Unassigned
0.2811.11500.57046,Kajiado,Kajiado Central,Matapato North,Bisil
0.2811.11500.17439,Kajiado,Kajiado Central,Matapato North,Unassigned
0.2811.11500.17440,Kajiado,Kajiado Central,Matapato South,Unassigned
0.2811.11500.17435,Kajiado,Kajiado Central,Purko,Unassigned
0.2811.11500.53919,Kajiado,Kajiado Central,Ward Unassigned,Unassigned
0.2811.11518.18335,Kajiado,Kajiado East,Imaroro,Unassigned
0.2811.11518.18336,Kajiado,Kajiado East,Kaputiei North,Unassigned
0.2811.11518.18337,Kajiado,Kajiado East,Kenyewa-poka,Unassigned
0.2811.11518.18332,Kajiado,Kajiado East,Kitengela,Unassigned
0.2811.11518.18333,Kajiado,Kajiado East,Oloosirkon/sholinke,Unassigned
0.2811.11518.53923,Kajiado,Kajiado East,Ward Unassigned,Unassigned
0.2811.11524.17318,Kajiado,Kajiado North,Ngong,Unassigned
0.2811.11524.17319,Kajiado,Kajiado North,Nkaimurunya,Unassigned
0.2811.11524.17315,Kajiado,Kajiado North,Olkeri,Unassigned
0.2811.11524.17316,Kajiado,Kajiado North,Oloolua,Unassigned
0.2811.11524.17317,Kajiado,Kajiado North,Ongat Rongai,Unassigned
0.2811.11524.53963,Kajiado,Kajiado North,Ward Unassigned,Unassigned
0.2811.11512.18249,Kajiado,Kajiado South,Entonet/lengism,Unassigned
